,geonameId,gndUri,wikidataUri,countryGeoname,stateGeoname,placeType,nameType,name,searchKey
0,https://sws.geonames.org/3582678,4005412-3,http://www.wikidata.org/entity/Q242,https://sws.geonames.org/3582678,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Belice,belice
1,https://sws.geonames.org/3582678,4005412-3,http://www.wikidata.org/entity/Q242,https://sws.geonames.org/3582678,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Britisch-Honduras (1981-),britisch-honduras
2,https://sws.geonames.org/3582678,4005412-3,http://www.wikidata.org/entity/Q242,https://sws.geonames.org/3582678,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,British Honduras (1981-),british honduras
3,https://sws.geonames.org/3582678,4005412-3,http://www.wikidata.org/entity/Q242,https://sws.geonames.org/3582678,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Belize (State),belize
4,https://sws.geonames.org/3582678,4005412-3,http://www.wikidata.org/entity/Q242,https://sws.geonames.org/3582678,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,British Honduras,british honduras
5,https://sws.geonames.org/3582678,4005412-3,http://www.wikidata.org/entity/Q242,https://sws.geonames.org/3582678,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Belize,belize
6,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Bosna i Hercegovina,bosna i hercegovina
7,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Bosnien und Herzegowina,bosnien und herzegowina
8,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,People's Republic Bosnia and Hercegovina,people's republic bosnia and hercegovina
9,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Bosnien und Herzegowina (Bosna i Hercegovina),bosnien und herzegowina
10,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Bosnia and Hercegovina,bosnia and hercegovina
11,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Federacija Bosne i Hercegovine,federacija bosne i hercegovine
12,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republika Bosna i Hercegovina,republika bosna i hercegovina
13,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Federation of Bosnia and Herzegovina,federation of bosnia and herzegovina
14,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Narodna Republika Bosna i Hercegovina,narodna republika bosna i hercegovina
15,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Socijalistička Republika Bosna i Hercegovina,socijalistička republika bosna i hercegovina
16,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,NRBiH (Narodna Republika Bosna i Hercegovina),nrbih
17,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,SRBiH (Socijalistička Republika Bosna i Hercegovina),srbih
18,https://sws.geonames.org/3277605,4088119-2,http://www.wikidata.org/entity/Q225,https://sws.geonames.org/3277605,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Bosnien-Herzegowina,bosnien-herzegowina
19,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Grusinien,grusinien
20,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Grusien,grusien
21,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Georgien,republik georgien
22,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sak'art'velo,sak'art'velo
23,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sak'art'velos Respublika,sak'art'velos respublika
24,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Georgische Republik,georgische republik
25,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Demokratische Republik Georgien,demokratische republik georgien
26,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,"Gruzija (1920-1921, 1991-)",gruzija
27,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,"Respublika Gruzija (1920-1921, 1991-)",respublika gruzija
28,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Géorgie,géorgie
29,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République Géorgienne,république géorgienne
30,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,"Georgia (1920-1921, 1991-)",georgia
31,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,"Republic of Georgia (1920-1921, 1991-)",republic of georgia
32,https://sws.geonames.org/614540,4022406-5,http://www.wikidata.org/entity/Q230,https://sws.geonames.org/614540,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Georgien,georgien
33,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Monako,monako
34,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Monoikos,monoikos
35,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Herculis Monoeci Portus,herculis monoeci portus
36,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Principauté de Monaco,principauté de monaco
37,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Principato di Monaco,principato di monaco
38,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Fürstentum Monaco,fürstentum monaco
39,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Monaco,monaco
40,https://sws.geonames.org/2993457,4040031-1,http://www.wikidata.org/entity/Q235,https://sws.geonames.org/2993457,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Monaco,monaco
41,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kipros,kipros
42,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kypros,kypros
43,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Königreich Zypern,königreich zypern
44,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Alasia (Insel),alasia
45,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Alaschija,alaschija
46,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cipre,cipre
47,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cyprus (Zypern),cyprus
48,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kypriakē Dēmokratia,kypriakē dēmokratia
49,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kıbrıs (Zypern),kıbrıs
50,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kıbrıs Cumhuriyeti,kıbrıs cumhuriyeti
51,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republic of Cyprus,republic of cyprus
52,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cypern (Zypern),cypern
53,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Zypern,republik zypern
54,https://sws.geonames.org/146669,4079596-2,http://www.wikidata.org/entity/Q229,https://sws.geonames.org/146669,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Zypern,zypern
55,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Fürstentum Andorra,fürstentum andorra
56,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Andorre,andorre
57,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vallées d'Andorre,vallées d'andorre
58,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vallées et Suzerainetées d'Andorre,vallées et suzerainetées d'andorre
59,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Valls d'Andorra,valls d'andorra
60,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Principado de Andorra,principado de andorra
61,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Principat d'Andorra,principat d'andorra
62,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Principauté d'Andorre,principauté d'andorre
63,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vallées d’Andorre,vallées d’andorre
64,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vallées et Suzerainetées d’Andorre,vallées et suzerainetées d’andorre
65,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Valls d’Andorra,valls d’andorra
66,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Principade de Andorra,principade de andorra
67,https://sws.geonames.org/3041565,4001937-8,http://www.wikidata.org/entity/Q228,https://sws.geonames.org/3041565,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Andorra,andorra
68,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatikanstaat,vatikanstaat
69,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rom / Vatikan,rom / vatikan
70,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vaticanus,vaticanus
71,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatican City,vatican city
72,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cité du Vatican,cité du vatican
73,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Civitas Vaticana,civitas vaticana
74,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Governatorato Vaticano,governatorato vaticano
75,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Governatorato (Città del Vaticano),governatorato
76,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Città del Vaticano / Governo Pontificio,città del vaticano / governo pontificio
77,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Governo Pontificio (Città del Vaticano),governo pontificio
78,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Città del Vaticano / Zentralkomitee,città del vaticano / zentralkomitee
79,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zentralkomitee (Città del Vaticano),zentralkomitee
80,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Città del Vaticano,città del vaticano
81,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatikan,vatikan
82,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vaticano,vaticano
83,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Staat Vatikanstadt,staat vatikanstadt
84,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Stato della Città del Vaticano,stato della città del vaticano
85,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatican,vatican
86,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatican City State,vatican city state
87,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatican State,vatican state
88,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Etat de la Cité du Vatican,etat de la cité du vatican
89,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Staat der Vatikanstadt,staat der vatikanstadt
90,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Città del Vaticano (Staat),città del vaticano
91,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cité du Vatican (Etat),cité du vatican
92,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatikanstadt (Staat),vatikanstadt
93,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatican (Etat),vatican
94,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vaticano (Stato),vaticano
95,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vatikan (Staat),vatikan
96,https://sws.geonames.org/3164670,4062404-3,http://www.wikidata.org/entity/Q237,https://sws.geonames.org/3164670,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Vatikanstadt,vatikanstadt
97,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,República de Cuba,república de cuba
98,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Kuba,republik kuba
99,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Respublika Kuba,respublika kuba
100,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cuba,cuba
101,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republica de Cuba,republica de cuba
102,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Cuba,republik cuba
103,https://sws.geonames.org/3562981,4033340-1,http://www.wikidata.org/entity/Q241,https://sws.geonames.org/3562981,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Kuba,kuba
104,https://sws.geonames.org/3202326,4073841-3,http://www.wikidata.org/entity/Q224,https://sws.geonames.org/3202326,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Kroatien,republik kroatien
105,https://sws.geonames.org/3202326,4073841-3,http://www.wikidata.org/entity/Q224,https://sws.geonames.org/3202326,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kroatien-Slawonien-Dalmatien,kroatien-slawonien-dalmatien
106,https://sws.geonames.org/3202326,4073841-3,http://www.wikidata.org/entity/Q224,https://sws.geonames.org/3202326,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Dalmatien-Kroatien-Slawonien,dalmatien-kroatien-slawonien
107,https://sws.geonames.org/3202326,4073841-3,http://www.wikidata.org/entity/Q224,https://sws.geonames.org/3202326,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Nezavisna Država Hrvatska,nezavisna država hrvatska
108,https://sws.geonames.org/3202326,4073841-3,http://www.wikidata.org/entity/Q224,https://sws.geonames.org/3202326,https://sws.geonames.org/None,country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Narodna Republika Hrvatska,narodna republika hrvatska
